FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
26/01/2016;DE 10:00 A 10:59;MARTES;TETUAN                        ;PASEO DE LA CASTELLANA NUM                                                                          ;75;2016/962;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
26/01/2016;DE 19:00 A 19:59;MARTES;CARABANCHEL                   ;CALLE DE EDUARDO MORALES - CALLE DE LA ALONDRA                                                      ;0;2016/996;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
27/01/2016;DE 10:00 A 10:59;MIERCOLES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;42;2016/1201;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
27/01/2016;DE 11:00 A 11:59;MIERCOLES;SALAMANCA                     ;CALLE DE SERRANO NUM                                                                                ;62;2016/936;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
27/01/2016;DE 17:00 A 17:59;MIERCOLES;LATINA                        ;CALLE DE CLEMENTE FERNANDEZ - CALLE DE SEVERINO AZNAR EMBID                                         ;0;2016/1009;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
27/01/2016;DE 21:00 A 21:59;MIERCOLES;RETIRO                        ;PARQUE DEL RETIRO                                                                                   ;0;2016/950;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
28/01/2016;DE 19:00 A 19:59;JUEVES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;72;2016/1242;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
28/01/2016;DE 19:00 A 19:59;JUEVES;SALAMANCA                     ;CALLE DE MARTINEZ IZQUIERDO - CALLE DE NUESTRA SEÑORA DE GUADALUPE                                  ;0;2016/1008;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
28/01/2016;DE 23:00 A 23:59;JUEVES;CHAMBERI                      ;CALLE DE GENOVA - PLAZA DE COLON                                                                    ;0;2016/984;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
29/01/2016;DE 18:00 A 18:59;VIERNES;MONCLOA-ARAVACA               ;AVENIDA DEL TALGO NUM                                                                               ;125;2016/1040;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
30/01/2016;DE 3:00 A 3:59;SABADO;CHAMBERI                      ;PLAZA DE SAN JUAN DE LA CRUZ NUM                                                                    ;1;2016/1024;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 15 A 17 AÑOS
30/01/2016;DE 19:00 A 19:59;SABADO;ARGANZUELA                    ;RONDA DE VALENCIA NUM                                                                               ;3;2016/1121;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
30/01/2016;DE 19:00 A 19:59;SABADO;CENTRO                        ;CALLE DE NOVICIADO NUM                                                                              ;14;2016/1276;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
30/01/2016;DE 20:00 A 20:59;SABADO;TETUAN                        ;CALLE DE FRANCOS RODRIGUEZ NUM                                                                      ;8;2016/3675;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
31/01/2016;DE 4:00 A 4:59;DOMINGO;CENTRO                        ;CALLE DE ATOCHA NUM                                                                                 ;112;2016/1089;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
31/01/2016;DE 4:00 A 4:59;DOMINGO;CENTRO                        ;CALLE DE ATOCHA NUM                                                                                 ;112;2016/1094;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
31/01/2016;DE 14:00 A 14:59;DOMINGO;HORTALEZA                     ;CALLE DE CALANDA - CALLE DE UTRILLAS                                                                ;0;2016/1145;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
31/01/2016;DE 14:00 A 14:59;DOMINGO;SAN BLAS                      ;AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO                                                   ;0;2016/1078;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE MAS DE 74 AÑOS 
31/01/2016;DE 19:00 A 19:59;DOMINGO;ARGANZUELA                    ;CALLE DE MORATINES - PASEO DE LA ESPERANZA                                                          ;0;2016/1148;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
01/02/2016;DE 17:00 A 17:59;LUNES;CENTRO                        ;CALLE DEL DUQUE DE ALBA NUM                                                                         ;1;2016/1187;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
02/02/2016;DE 10:00 A 10:59;MARTES;CIUDAD LINEAL                 ;CALLE DE LA VIRGEN DE LLUC NUM                                                                      ;26;2016/1180;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/02/2016;DE 12:00 A 12:59;MARTES;CENTRO                        ;CALLE DE ATOCHA - PASEO DEL PRADO                                                                   ;0;2016/1217;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
03/02/2016;DE 9:00 A 9:59;MIERCOLES;TETUAN                        ;CALLE DE BRAVO MURILLO NUM                                                                          ;297;2016/1391;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
03/02/2016;DE 18:00 A 18:59;MIERCOLES;MONCLOA-ARAVACA               ;PASEO  AZUL - PASEO DEL EMBARCADERO                                                                 ;0;2016/1380;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
04/02/2016;DE 18:00 A 18:59;JUEVES;VILLAVERDE                    ;CALLE DE DOMINGO PARRAGA NUM                                                                        ;38;2016/1268;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
05/02/2016;DE 19:00 A 19:59;VIERNES;CENTRO                        ;CALLE  GRAN VIA - CALLE DE SAN BERNARDO                                                             ;0;2016/1413;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
06/02/2016;DE 13:00 A 13:59;SABADO;CHAMARTIN                     ;AVENIDA DEL DOCTOR ARCE - PLAZA DE CATALUÑA                                                         ;0;2016/1362;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
07/02/2016;DE 12:00 A 12:59;DOMINGO;HORTALEZA                     ;CALLE DE AÑIL - CALLE DE ENRIQUE DE PRADA                                                           ;0;2016/1407;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
08/02/2016;DE 17:00 A 17:59;LUNES;BARAJAS                       ;GLORIETA DE S.A.R. DON JUAN DE BORBON Y BATTEMBERG NUM                                              ;1;2016/1356;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 55 A 59 AÑOS
09/02/2016;DE 13:00 A 13:59;MARTES;LATINA                        ;CALLE DE CARAMUEL NUM                                                                               ;42;2016/1408;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
09/02/2016;DE 17:00 A 17:59;MARTES;SALAMANCA                     ;CALLE DE FRANCISCO SILVELA NUM                                                                      ;13;2016/1415;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
10/02/2016;DE 11:00 A 11:59;MIERCOLES;SAN BLAS                      ;CALLE DE FINLANDIA - CALLE DE SOFIA                                                                 ;0;2016/1485;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
11/02/2016;DE 10:00 A 10:59;JUEVES;RETIRO                        ;CALLE DE ALFONSO XII NUM                                                                            ;3;2016/1461;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 55 A 59 AÑOS
11/02/2016;DE 15:00 A 15:59;JUEVES;CENTRO                        ;CALLE DEL GASOMETRO - RONDA DE TOLEDO                                                               ;0;2016/1584;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
