





PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
19960;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Arganzuela";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Metro: Méndez Álvaro (línea 6)Bus: 148, 102, 152";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).   Si tiene dudas puede contactar con el teléfono 010 Línea Madrid (915 298 210 si llama desde fuera de la ciudad de Madrid).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c3592355c51c010VgnVCM2000000c205a0aRCRD";"ESTRELLA DENEBOLA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"442110";"4471943";"40.39419901357015";"-3.6834210425750737";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
138166;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Barajas";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Metro: Barajas (línea 8)Bus: 105 , 115";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fe55f463b81c010VgnVCM1000000b205a0aRCRD";"ALHAURIN";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28042";"TIMON";"BARAJAS";"450476";"4480731";"40.473907649051704";"-3.5855350682202047";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
135224;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Carabanchel";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 47 , 108 , 118";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5165f463b81c010VgnVCM1000000b205a0aRCRD";"CIDRO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"436787";"4469095";"40.36815527702884";"-3.7458547551539705";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
13893;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Chamartín";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 7 , 11 , 40 , 52";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9e65a0f8161c010VgnVCM1000000b205a0aRCRD";"ALFONSO XIII";"AVENIDA";"V";"128";"";"";"";"ENTRADA JUNTO GASOLINERA";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443603";"4479111";"40.45887476564644";"-3.6664670709154676";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
43200;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Ciudad Lineal";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 70 , 106";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0da9f0bde551c010VgnVCM2000000c205a0aRCRD";"DAROCA";"AVENIDA";"V";"104";"";"";"";"JUNTO AL CEMENTERIO DE LA ALMUDENA";"MADRID";"MADRID";"28032";"VENTAS";"CIUDAD LINEAL";"446583";"4474581";"40.41826330408995";"-3.630928382853009";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
13890;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Fuencarral - El Pardo";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Metro: Avda. IlustraciónBus: 67 , 83 , 133 , 124";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30175a0f8161c010VgnVCM1000000b205a0aRCRD";"UBEDA";"CALLE";"V";"6";"";"";"";"C/V ISLA DE AROSA";"MADRID";"MADRID";"28034";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"439385";"4481739";"40.48225121586361";"-3.71646391915977";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
169981;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Hortaleza";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 104";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=494129ea9281c010VgnVCM1000000b205a0aRCRD";"TOMAS REDONDO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28033";"VALDEFUENTES";"HORTALEZA";"446891";"4480329";"40.47006424276577";"-3.6277914577312402";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
67093;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Latina";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 119 , 138";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2aa5cee4051c010VgnVCM2000000c205a0aRCRD";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"CALLE";"V";"5";"";"";"";"FRENTE A C/ GOTARRENDURA";"MADRID";"MADRID";"28047";"LOS CARMENES";"LATINA";"437623";"4472809";"40.4016757685611";"-3.736372909535269";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
5568093;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Moncloa - Aravaca";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Bus: 83, 133";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6df1a8633e96210VgnVCM2000000c205a0aRCRD";"SENDA DEL REY";"PASEO";"V";"0";"";"";"";"ACCESO AVDA. PUERTA DE HIERRO SALIDA 6 A-6 FACULTAD DE VETERINARIA";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"437332";"4478393";"40.451963071822604";"-3.7403391301631927";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
4910478;"Punto Limpio Fijo del Ayuntamiento de Madrid. Distrito de Moratalaz";"";"De lunes a sábados de 8 a 20 horas.Domingos y festivos de 9 a 14 horas.Los días 24 y 31 de diciembre de 8 a 14 horas.Cerrado días 25 de diciembre y 1 y 6 de enero.";"";"Metro: Vinateros (línea 9)Bus: 30 , 32 , 71 , 113";"El traslado de residuos correrá a cuenta de la persona interesada que solo podrá acceder con un  vehículo particular.No se  permitirá el acceso a furgonetas  rotuladas o con publicidad, ya que éstas se consideran vehículos industriales, salvo previa autorización municipal (Información relacionada).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67bc4d69197c9110VgnVCM1000000b205a0aRCRD";"ARROYO DE LA MEDIA LEGUA";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"444851";"4474188";"40.414609663505665";"-3.6513204448781815";"";"";"";"/contenido/entidadesYorganismos/PuntosLimpiosFijos"; 
