FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
09/01/2017;DE 19:00 A 19:59;LUNES;MONCLOA-ARAVACA               ;CALLE DE LA GOLONDRINA - CALLE DE VALTRAVIESO                                                       ;0;2017/247;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
09/01/2017;DE 23:00 A 23:59;LUNES;TETUAN                        ;CALLE DE LA INFANTA MERCEDES - CALLE DE SOR ANGELA DE LA CRUZ                                       ;0;2017/611;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
10/01/2017;DE 14:00 A 14:59;MARTES;SAN BLAS                      ;CALLE DE LA REPUBLICA CHECA NUM                                                                     ;1;2017/309;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
10/01/2017;DE 18:00 A 18:59;MARTES;RETIRO                        ;CALLE DE MONTALBAN NUM                                                                              ;1;2017/337;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
10/01/2017;DE 19:00 A 19:59;MARTES;TETUAN                        ;CALLE DE BRAVO MURILLO NUM                                                                          ;243;2017/617;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
12/01/2017;DE 17:00 A 17:59;JUEVES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;22;2017/516;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HG                                      ;DE 55 A 59 AÑOS
12/01/2017;DE 18:00 A 18:59;JUEVES;RETIRO                        ;CALLE DE ALCALA NUM                                                                                 ;52;2017/359;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
12/01/2017;DE 18:00 A 18:59;JUEVES;RETIRO                        ;CALLE DE ALCALA NUM                                                                                 ;52;2017/359;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;IL                                      ;DE 45 A 49 AÑOS
12/01/2017;DE 20:00 A 20:59;JUEVES;FUENCARRAL-EL PARDO           ;CALLE DE GRAÑON - CALLE DE SAN JUAN DE ORTEGA                                                       ;0;2017/371;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
13/01/2017;DE 9:00 A 9:59;VIERNES;VICALVARO                     ;AVENIDA DE LA DEMOCRACIA - BULEVAR DE JOSE PRAT                                                     ;0;2017/352;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
13/01/2017;DE 17:00 A 17:59;VIERNES;RETIRO                        ;CALLE DE ESPALTER NUM                                                                               ;3;2017/366;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 45 A 49 AÑOS
15/01/2017;DE 11:00 A 11:59;DOMINGO;ARGANZUELA                    ;PASEO DE LAS DELICIAS NUM                                                                           ;89;2017/425;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 10 A 14 AÑOS
19/01/2017;DE 20:00 A 20:59;JUEVES;CIUDAD LINEAL                 ;CALLE DE JOSE SILVA - CALLE DE TORRELAGUNA                                                          ;0;2017/720;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
19/01/2017;DE 20:00 A 20:59;JUEVES;HORTALEZA                     ;AVENIDA DE MANUEL AZAÑA - CARRETERA A LA ESTACION DE HORTALEZA                                      ;0;2017/637;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
20/01/2017;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;CALLE DE JOAQUIN COSTA NUM                                                                          ;9;2017/630;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
20/01/2017;DE 20:00 A 20:59;VIERNES;CHAMARTIN                     ;PASEO DE LA CASTELLANA NUM                                                                          ;244;2017/640;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
21/01/2017;DE 10:00 A 10:59;SABADO;CARABANCHEL                   ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;32000;2017/649;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
21/01/2017;DE 20:00 A 20:59;SABADO;SALAMANCA                     ;CALLE DE GOYA NUM                                                                                   ;71;2017/660;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
22/01/2017;DE 22:00 A 22:59;DOMINGO;CHAMARTIN                     ;CALLE DE GUTIERREZ SOLANA - PASEO DE LA HABANA                                                      ;0;2017/686;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
24/01/2017;DE 10:00 A 10:59;MARTES;RETIRO                        ;CALLE DE O'DONNELL NUM                                                                              ;44;2017/749;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
24/01/2017;DE 17:00 A 17:59;MARTES;MONCLOA-ARAVACA               ;CARRETERA DE RODAJOS                                                                                ;0;2017/727;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
25/01/2017;DE 16:00 A 16:59;MIERCOLES;RETIRO                        ;AVENIDA DEL MEDITERRANEO NUM                                                                        ;16;2017/806;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
25/01/2017;DE 20:00 A 20:59;MIERCOLES;CENTRO                        ;PLAZA DEL EMPERADOR CARLOS V NUM                                                                    ;8;2017/811;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
26/01/2017;DE 8:00 A 8:59;JUEVES;HORTALEZA                     ;AVENIDA DE MACHUPICHU - CALLE DE JOSE MIGUEL GURIDI                                                 ;0;2017/834;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
26/01/2017;DE 19:00 A 19:59;JUEVES;FUENCARRAL-EL PARDO           ;AVENIDA DEL MONASTERIO DE SILOS - CALLE DEL MONASTERIO DE EL PAULAR                                 ;0;2017/822;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
27/01/2017;DE 8:00 A 8:59;VIERNES;RETIRO                        ;CALLE DEL DOCTOR ESQUERDO NUM                                                                       ;114;2017/840;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
29/01/2017;DE 12:00 A 12:59;DOMINGO;RETIRO                        ;PASEO DE VENEZUELA - PASEO DEL FERNAN NUÑEZ                                                         ;0;2017/908;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
31/01/2017;DE 19:00 A 19:59;MARTES;FUENCARRAL-EL PARDO           ;CALLE DEL MONASTERIO DE ARLANZA NUM                                                                 ;27;2017/1021;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
31/01/2017;DE 21:00 A 21:59;MARTES;CENTRO                        ;CALLE DE CEDACEROS NUM                                                                              ;4;2017/1120;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
01/02/2017;DE 14:00 A 14:59;MIERCOLES;CENTRO                        ;PASEO DEL PRADO NUM                                                                                 ;6;2017/1038;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/02/2017;DE 15:00 A 15:59;JUEVES;ARGANZUELA                    ;AVENIDA DEL PLANETARIO - CALLE DE EROS                                                              ;0;2017/1109;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/02/2017;DE 15:00 A 15:59;JUEVES;CENTRO                        ;CALLE  MAYOR NUM                                                                                    ;70;2017/1228;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
02/02/2017;DE 22:00 A 22:59;JUEVES;HORTALEZA                     ;AVENIDA DE LOS ANDES - GLORIETA DE YUCATAN                                                          ;0;2017/1145;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
03/02/2017;DE 00:00 A 00:59;VIERNES;CHAMBERI                      ;CALLE DE BRAVO MURILLO - CALLE DE JOSE ABASCAL                                                      ;0;2017/1082;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
03/02/2017;DE 15:00 A 15:59;VIERNES;CIUDAD LINEAL                 ;AUTOVIA  M-30 CALZADA 2 - AVENIDA DE AMERICA                                                        ;0;2017/1308;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
03/02/2017;DE 22:00 A 22:59;VIERNES;CENTRO                        ;CALLE DE SAN BERNARDO NUM                                                                           ;5;2017/1266;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/02/2017;DE 13:00 A 13:59;SABADO;SAN BLAS                      ;AVENIDA DE ARCENTALES NUM                                                                           ;7;2017/1166;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/02/2017;DE 20:00 A 20:59;SABADO;ARGANZUELA                    ;CALLE DE BUSTAMANTE - PASEO DE LAS DELICIAS                                                         ;0;2017/1222;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
05/02/2017;DE 12:00 A 12:59;DOMINGO;MONCLOA-ARAVACA               ;CALLE DEL ALMIRANTE FRANCISCO MORENO NUM                                                            ;13;2017/1233;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
06/02/2017;DE 19:00 A 19:59;LUNES;ARGANZUELA                    ;GLORIETA DE EMBAJADORES NUM                                                                         ;5;2017/1270;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
07/02/2017;DE 9:00 A 9:59;MARTES;CENTRO                        ;CALLE DE TORIJA - PLAZA DE LA MARINA ESPAÑOLA                                                       ;0;2017/1250;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
07/02/2017;DE 13:00 A 13:59;MARTES;CHAMBERI                      ;CALLE DE ZURBARAN - PASEO DE LA CASTELLANA                                                          ;0;2017/1368;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
07/02/2017;DE 22:00 A 22:59;MARTES;RETIRO                        ;AVENIDA DE MENENDEZ PELAYO NUM                                                                      ;32;2017/1282;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 45 A 49 AÑOS
08/02/2017;DE 17:00 A 17:59;MIERCOLES;PUENTE DE VALLECAS            ;CALLE DE LOS BARROS - RONDA  SUR                                                                    ;0;2017/1344;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
09/02/2017;DE 16:00 A 16:59;JUEVES;CENTRO                        ;PLAZA DE SANTA CATALINA DE LOS DONADOS NUM                                                          ;3;2017/1382;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
10/02/2017;DE 9:00 A 9:59;VIERNES;CENTRO                        ;CALLE DE PRECIADOS NUM                                                                              ;28;2017/1480;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
10/02/2017;DE 13:00 A 13:59;VIERNES;SALAMANCA                     ;CALLE DE ALCALA NUM                                                                                 ;149;2017/1407;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
10/02/2017;DE 14:00 A 14:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DEL ARROYO DEL MONTE - PLAZA DE LA PRADERA DEL SACERAL                                        ;0;2017/1440;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 15 A 17 AÑOS
12/02/2017;DE 00:00 A 00:59;DOMINGO;CENTRO                        ;PLAZA DEL EMPERADOR CARLOS V - RONDA DE ATOCHA                                                      ;0;2017/1435;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
13/02/2017;DE 19:00 A 19:59;LUNES;TETUAN                        ;CALLE DE LOS ALGODONALES NUM                                                                        ;10;2017/1957;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
14/02/2017;DE 8:00 A 8:59;MARTES;CENTRO                        ;CALLE DE ALCALA NUM                                                                                 ;51;2017/1658;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
14/02/2017;DE 9:00 A 9:59;MARTES;SALAMANCA                     ;CALLE DEL ALCALDE SAINZ DE BARANDA NUM                                                              ;92;2017/1538;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 55 A 59 AÑOS
14/02/2017;DE 16:00 A 16:59;MARTES;MONCLOA-ARAVACA               ;PASEO DE LA PUERTA DEL ANGEL NUM                                                                    ;3;2017/1589;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
14/02/2017;DE 21:00 A 21:59;MARTES;SAN BLAS                      ;ACCESO A LA AUTOVIA M-40 - AVENIDA DE CANILLEJAS A VICALVARO                                        ;0;2017/1595;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
15/02/2017;DE 8:00 A 8:59;MIERCOLES;CHAMARTIN                     ;CALLE DE SERRANO NUM                                                                                ;103;2017/1603;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
15/02/2017;DE 9:00 A 9:59;MIERCOLES;CIUDAD LINEAL                 ;CALLE DE MALMOE - PLAZA DE ALSACIA                                                                  ;0;2017/1606;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 65 A 69 AÑOS
16/02/2017;DE 7:00 A 7:59;JUEVES;FUENCARRAL-EL PARDO           ;CALLE DE NUESTRA SEÑORA DE VALVERDE NUM                                                             ;45;2017/1691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
16/02/2017;DE 8:00 A 8:59;JUEVES;MONCLOA-ARAVACA               ;CALLE DEL MIRADOR DE LA SIERRA NUM                                                                  ;12;2017/1640;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
17/02/2017;DE 13:00 A 13:59;VIERNES;SAN BLAS                      ;AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO                                                   ;0;2017/1716;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
18/02/2017;DE 13:00 A 13:59;SABADO;HORTALEZA                     ;AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ARIADNA                                                  ;0;2017/1783;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
