FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
09/02/2011;DE 6:00 A 6:59;MIERCOLES;CIUDAD LINEAL                 ;CALLE DE ESTEBAN COLLANTES - CALLE DE LUIS RUIZ                                                     ;0;2011/1255;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
09/02/2011;DE 8:00 A 8:59;MIERCOLES;SALAMANCA                     ;CALLE DE ALCALA - CALLE DE RUFINO BLANCO                                                            ;0;2011/1495;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
13/02/2011;DE 7:00 A 7:59;DOMINGO;CENTRO                        ;PLAZA DE ESPAÑA - CALLE  GRAN VIA                                                                   ;0;2011/1713;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
13/02/2011;DE 18:00 A 18:59;DOMINGO;ARGANZUELA                    ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;12500;2011/1413;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;4;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
14/02/2011;DE 14:00 A 14:59;LUNES;CHAMBERI                      ;CALLE DE RODRIGUEZ SAN PEDRO - CALLE DE BLASCO DE GARAY                                             ;0;2011/1502;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 18 A 20 AÑOS
20/02/2011;DE 12:00 A 12:59;DOMINGO;USERA                         ;CAMINO DE PERALES NUM                                                                               ;48;2011/1708;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 25 A 29 AÑOS
21/02/2011;DE 17:00 A 17:59;LUNES;CARABANCHEL                   ;CALLE  VIA LUSITANA NUM                                                                             ;62;2011/1694;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 10 A 14 AÑOS
21/02/2011;DE 21:00 A 21:59;LUNES;RETIRO                        ;AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                               ;208;2011/1810;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
25/02/2011;DE 17:00 A 17:59;VIERNES;MONCLOA-ARAVACA               ;CAMINO DEL HUMERA                                                                                   ;0;2011/1848;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;NO ASIGNADA;DE 30 A 34 ANOS
26/02/2011;DE 9:00 A 9:59;SABADO;CENTRO                        ;PLAZA DE ANTON MARTIN - CALLE DE ATOCHA                                                             ;0;2011/1842;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
27/02/2011;DE 11:00 A 11:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL MONASTERIO DE SILOS NUM                                                                 ;11;2011/1876;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
01/03/2011;DE 20:00 A 20:59;MARTES;RETIRO                        ;CALLE DE O'DONNELL NUM                                                                              ;8;2011/1983;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
06/03/2011;DE 13:00 A 13:59;DOMINGO;CENTRO                        ;CALLE  MAYOR NUM                                                                                    ;74;2011/2249;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
06/03/2011;DE 14:00 A 14:59;DOMINGO;LATINA                        ;AVENIDA DE LA AVIACION NUM                                                                          ;2;2011/2122;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
08/03/2011;DE 19:00 A 19:59;MARTES;ARGANZUELA                    ;CALLE DEL PLOMO - CALLE DE ALICANTE                                                                 ;0;2011/2182;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
08/03/2011;DE 22:00 A 22:59;MARTES;ARGANZUELA                    ;RONDA DE VALENCIA NUM                                                                               ;1;2011/2190;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
10/03/2011;DE 8:00 A 8:59;JUEVES;CIUDAD LINEAL                 ;AVENIDA DEL MARQUES DE CORBERA NUM                                                                  ;46;2011/2222;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 35 A 39 AÑOS
10/03/2011;DE 19:00 A 19:59;JUEVES;FUENCARRAL-EL PARDO           ;AVENIDA DEL SANTUARIO DE VALVERDE - AVENIDA DEL MONASTERIO DE EL ESCORIAL                           ;0;2011/2308;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
12/03/2011;DE 00:00 A 00:59;SABADO;PUENTE DE VALLECAS            ;AVENIDA DEL MEDITERRANEO KM.                                                                        ;3800;2011/2298;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 45 A 49 AÑOS
13/03/2011;DE 13:00 A 13:59;DOMINGO;RETIRO                        ;AVENIDA DE LA CIUDAD DE BARCELONA - CALLE DE ARREGUI Y ARUEJ                                        ;0;2011/2352;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
16/03/2011;DE 7:00 A 7:59;MIERCOLES;CENTRO                        ;CALLE DE SAN MATEO NUM                                                                              ;21;2011/2441;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
16/03/2011;DE 15:00 A 15:59;MIERCOLES;ARGANZUELA                    ;PASEO DE LA CHOPERA NUM                                                                             ;33;2011/2484;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
18/03/2011;DE 20:00 A 20:59;VIERNES;SALAMANCA                     ;CALLE DE NUÑEZ DE BALBOA NUM                                                                        ;42;2011/2591;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
19/03/2011;DE 11:00 A 11:59;SABADO;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - AVENIDA DE LA PRINCESA JUANA DE AUSTRIA                                   ;0;2011/2565;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
20/03/2011;DE 10:00 A 10:59;DOMINGO;HORTALEZA                     ;AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                 ;3;2011/2654;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
20/03/2011;DE 11:00 A 11:59;DOMINGO;MONCLOA-ARAVACA               ;PARQUE DE LA CASA DE CAMPO                                                                          ;0;2011/2555;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
20/03/2011;DE 12:00 A 12:59;DOMINGO;CHAMBERI                      ;PASEO DEL GENERAL MARTINEZ CAMPOS NUM                                                               ;30;2011/2641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
20/03/2011;DE 16:00 A 16:59;DOMINGO;ARGANZUELA                    ;CALLE DE EMBAJADORES - AVENIDA DEL PLANETARIO                                                       ;0;2011/2551;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
20/03/2011;DE 19:00 A 19:59;DOMINGO;MONCLOA-ARAVACA               ;AVENIDA DE SENECA NUM                                                                               ;2;2011/2599;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
21/03/2011;DE 6:00 A 6:59;LUNES;PUENTE DE VALLECAS            ;CALLE DE SANTA CATALINA - CALLE DE EMBAJADORES                                                      ;0;2011/2629;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
21/03/2011;DE 10:00 A 10:59;LUNES;MONCLOA-ARAVACA               ;CALLE DE RAMIRO DE MAEZTU                                                                           ;0;2011/2620;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
21/03/2011;DE 15:00 A 15:59;LUNES;CENTRO                        ;CALLE DE PEÑA DE FRANCIA - CALLE DE MIRA EL SOL                                                     ;0;2011/2640;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
24/03/2011;DE 8:00 A 8:59;JUEVES;CENTRO                        ;PLAZA DE LA CEBADA - CALLE DE MALDONADO                                                             ;0;2011/2705;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
26/03/2011;DE 17:00 A 17:59;SABADO;ARGANZUELA                    ;CALLE DE RAMIREZ DE PRADO - CALLE DE JUAN DE MARIANA                                                ;0;2011/2803;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
26/03/2011;DE 22:00 A 22:59;SABADO;SALAMANCA                     ;PLAZA DE COLON - CALLE DE JORGE JUAN                                                                ;0;2011/2800;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
26/03/2011;DE 23:00 A 23:59;SABADO;MONCLOA-ARAVACA               ;CUESTA DE SAN VICENTE - CALLE DE FERRAZ                                                             ;0;2011/2817;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
30/03/2011;DE 13:00 A 13:59;MIERCOLES;CARABANCHEL                   ;AVENIDA DE OPORTO NUM                                                                               ;59;2011/3021;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
31/03/2011;DE 14:00 A 14:59;JUEVES;LATINA                        ;AVENIDA DE LOS POBLADOS - PARQUE DE LAS CRUCES                                                      ;0;2011/2935;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
01/04/2011;DE 13:00 A 13:59;VIERNES;CARABANCHEL                   ;AVENIDA DE LA PRINCESA JUANA DE AUSTRIA KM.                                                         ;3800;2011/3050;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
02/04/2011;DE 12:00 A 12:59;SABADO;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES NUM                                                                          ;12;2011/3104;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
04/04/2011;DE 19:00 A 19:59;LUNES;USERA                         ;CALLE DE BEASAIN NUM                                                                                ;25;2011/3086;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;NO ASIGNADA;DESCONOCIDA
05/04/2011;DE 19:00 A 19:59;MARTES;CENTRO                        ;CALLE DE LA BENEFICENCIA NUM                                                                        ;2;2011/3151;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
07/04/2011;DE 20:00 A 20:59;JUEVES;CENTRO                        ;CALLE DEL FOMENTO - CALLE DE LA BOLA                                                                ;0;2011/3177;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
08/04/2011;DE 18:00 A 18:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE ARROYOFRESNO NUM                                                                           ;25;2011/3283;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 65 A 69 AÑOS
08/04/2011;DE 18:00 A 18:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE ARROYOFRESNO NUM                                                                           ;25;2011/3283;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
10/04/2011;DE 12:00 A 12:59;DOMINGO;MONCLOA-ARAVACA               ;PASEO DE RUPERTO CHAPI                                                                              ;0;2011/3231;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 60 A 64 AÑOS
12/04/2011;DE 8:00 A 8:59;MARTES;CIUDAD LINEAL                 ;CALLE DE PEREZ CIDON NUM                                                                            ;8;2011/3311;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
12/04/2011;DE 18:00 A 18:59;MARTES;CHAMBERI                      ;GLORIETA DE BILBAO NUM                                                                              ;1;2011/3326;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
12/04/2011;DE 20:00 A 20:59;MARTES;MORATALAZ                     ;CALLE DE BRUJAS - CALLE DE ATENAS                                                                   ;0;2011/3305;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
13/04/2011;DE 16:00 A 16:59;MIERCOLES;HORTALEZA                     ;CALLE DEL MOSCATELAR NUM                                                                            ;32;2011/3382;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
14/04/2011;DE 20:00 A 20:59;JUEVES;USERA                         ;CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                  ;16;2011/3447;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
14/04/2011;DE 21:00 A 21:59;JUEVES;FUENCARRAL-EL PARDO           ;CALLE DE FERMIN CABALLERO NUM                                                                       ;53;2011/3410;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
15/04/2011;DE 8:00 A 8:59;VIERNES;TETUAN                        ;CALLE DE BRAVO MURILLO NUM                                                                          ;295;2011/3934;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
15/04/2011;DE 13:00 A 13:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE CASTIELLO DE JACA - CALLE DE FEDERICO MOMPOU                                               ;0;2011/3434;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
15/04/2011;DE 14:00 A 14:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE ALEJANDRO CASONA NUM                                                                       ;18;2011/3437;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
15/04/2011;DE 14:00 A 14:59;VIERNES;MONCLOA-ARAVACA               ;CALLE DE ARROYOFRESNO NUM                                                                           ;1;2011/3442;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
16/04/2011;DE 12:00 A 12:59;SABADO;SALAMANCA                     ;CALLE DE ALCALA NUM                                                                                 ;237;2011/3563;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
16/04/2011;DE 17:00 A 17:59;SABADO;LATINA                        ;PASEO DE LA ERMITA DEL SANTO NUM                                                                    ;2;2011/3494;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
