FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
24/04/2013;DE 13:00 A 13:59;MIERCOLES;CARABANCHEL                   ;AVENIDA DE LA PESETA NUM                                                                            ;52;2013/3976;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
24/04/2013;DE 14:00 A 14:59;MIERCOLES;CENTRO                        ;GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE EXTREMADURA                                               ;0;2013/3714;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
24/04/2013;DE 18:00 A 18:59;MIERCOLES;ARGANZUELA                    ;PASEO DE LAS ACACIAS NUM                                                                            ;48;2013/3697;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
25/04/2013;DE 22:00 A 22:59;JUEVES;CENTRO                        ;PLAZA DEL CAMPILLO DEL MUNDO NUEVO - CALLE DE MIRA EL SOL                                           ;0;2013/3744;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
27/04/2013;DE 11:00 A 11:59;SABADO;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS NUM                                                                         ;123;2013/3977;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 40 A 44 AÑOS
28/04/2013;DE 10:00 A 10:59;DOMINGO;MORATALAZ                     ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;16180;2013/3806;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
28/04/2013;DE 13:00 A 13:59;DOMINGO;FUENCARRAL-EL PARDO           ;CARRETERA DE EL CRISTO DE EL PARDO                                                                  ;0;2013/3861;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 10 A 14 AÑOS
29/04/2013;DE 19:00 A 19:59;LUNES;BARAJAS                       ;CALLE DE BAHIA DE ALMERIA NUM                                                                       ;5;2013/3848;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
03/05/2013;DE 13:00 A 13:59;VIERNES;ARGANZUELA                    ;CALLE DE LA RIBERA DE CURTIDORES NUM                                                                ;34;2013/3961;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
04/05/2013;DE 23:00 A 23:59;SABADO;LATINA                        ;CALLE DE VALMOJADO NUM                                                                              ;199;2013/3969;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
05/05/2013;DE 10:00 A 10:59;DOMINGO;HORTALEZA                     ;AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ANA DE AUSTRIA                                           ;0;2013/4190;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
05/05/2013;DE 11:00 A 11:59;DOMINGO;USERA                         ;AVENIDA DE CORDOBA - GLORIETA  MALAGA                                                               ;0;2013/4052;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
05/05/2013;DE 13:00 A 13:59;DOMINGO;TETUAN                        ;PASEO DE LA CASTELLANA - CALLE DE SAN BENITO                                                        ;0;2013/4100;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
07/05/2013;DE 12:00 A 12:59;MARTES;RETIRO                        ;CALLE DE CLAUDIO MOYANO NUM                                                                         ;1;2013/4051;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 70 A 74 AÑOS
10/05/2013;DE 11:00 A 11:59;VIERNES;RETIRO                        ;PASEO DE BOLIVIA                                                                                    ;0;2013/4239;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE MAS DE 74 AÑOS 
10/05/2013;DE 13:00 A 13:59;VIERNES;USERA                         ;AVENIDA DE LOS POBLADOS - AVENIDA DE RAFAELA YBARRA                                                 ;0;2013/4126;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
10/05/2013;DE 18:00 A 18:59;VIERNES;ARGANZUELA                    ;PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                              ;5800;2013/4137;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;3;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
10/05/2013;DE 18:00 A 18:59;VIERNES;CENTRO                        ;PASEO DE RECOLETOS - CALLE DE PRIM                                                                  ;0;2013/4195;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
12/05/2013;DE 6:00 A 6:59;DOMINGO;CHAMBERI                      ;CALLE DE LA PRINCESA - CALLE DE HILARION ESLAVA                                                     ;0;2013/4162;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
12/05/2013;DE 9:00 A 9:59;DOMINGO;MONCLOA-ARAVACA               ;PASEO DE RUPERTO CHAPI                                                                              ;0;2013/4168;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 55 A 59 AÑOS
12/05/2013;DE 11:00 A 11:59;DOMINGO;CENTRO                        ;CALLE DE ALBERTO AGUILERA - CALLE DE SERRANO JOVER                                                  ;          ;2013/4191;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
12/05/2013;DE 11:00 A 11:59;DOMINGO;MONCLOA-ARAVACA               ;PASEO DEL PIÑONERO NUM                                                                              ;1;2013/4244;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 25 A 29 AÑOS
13/05/2013;DE 8:00 A 8:59;LUNES;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE CHAPINERIA                                             ;0;2013/4228;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
13/05/2013;DE 12:00 A 12:59;LUNES;ARGANZUELA                    ;PARQUE DE ENRIQUE TIERNO GALVAN                                                                     ;0;2013/4227;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
13/05/2013;DE 17:00 A 17:59;LUNES;SALAMANCA                     ;CALLE DE ALCALA NUM                                                                                 ;183;2013/4238;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
13/05/2013;DE 19:00 A 19:59;LUNES;MONCLOA-ARAVACA               ;AVENIDA DE VALLADOLID NUM                                                                           ;81;2013/4254;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 18 A 20 AÑOS
14/05/2013;DE 20:00 A 20:59;MARTES;CENTRO                        ;CALLE DE VALENCIA NUM                                                                               ;4;2013/4307;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
14/05/2013;DE 21:00 A 21:59;MARTES;CHAMARTIN                     ;PLAZA DE LA VIRGEN GUADALUPANA - AVENIDA DE RAMON Y CAJAL                                           ;0;2013/4292;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 50 A 54 AÑOS
15/05/2013;DE 13:00 A 13:59;MIERCOLES;MONCLOA-ARAVACA               ;CARRETERA DE EL PARDO KM.                                                                           ;2000;2013/4301;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 10 A 14 AÑOS
15/05/2013;DE 16:00 A 16:59;MIERCOLES;SALAMANCA                     ;CALLE DE O'DONNELL - CALLE DE ANTONIO ACUÑA                                                         ;0;2013/4317;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 15 A 17 AÑOS
16/05/2013;DE 11:00 A 11:59;JUEVES;HORTALEZA                     ;CALLE DEL ACONCAGUA - AUTOVIA  M-40                                                                 ;0;2013/4406;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
16/05/2013;DE 14:00 A 14:59;JUEVES;FUENCARRAL-EL PARDO           ;CALLE DE LA MASO - CALLE DEL CERRO DEL CASTAÑAR                                                     ;0;2013/4364;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
17/05/2013;DE 00:00 A 00:59;VIERNES;CENTRO                        ;CALLE  GRAN VIA - CALLE DEL GENERAL MITRE                                                           ;0;2013/4346;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
19/05/2013;DE 12:00 A 12:59;DOMINGO;LATINA                        ;AVENIDA DEL GENERAL FANJUL - AVENIDA DE LOS POBLADOS                                                ;0;2013/4415;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
21/05/2013;DE 14:00 A 14:59;MARTES;USERA                         ;AVENIDA DE CORDOBA NUM                                                                              ;2;2013/4492;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
23/05/2013;DE 13:00 A 13:59;JUEVES;VILLA DE VALLECAS             ;CALLE DE SIERRA GORDA NUM                                                                           ;15;2013/4666;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
23/05/2013;DE 19:00 A 19:59;JUEVES;HORTALEZA                     ;CALLE DE EL PROVENCIO NUM                                                                           ;20;2013/4602;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
24/05/2013;DE 17:00 A 17:59;VIERNES;CHAMBERI                      ;PASEO DE LA CASTELLANA - CALLE DE ZURBARAN                                                          ;0;2013/4629;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
24/05/2013;DE 18:00 A 18:59;VIERNES;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA                                                       ;0;2013/4828;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
25/05/2013;DE 12:00 A 12:59;SABADO;CENTRO                        ;CALLE  MAYOR NUM                                                                                    ;15;2013/4659;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
25/05/2013;DE 13:00 A 13:59;SABADO;RETIRO                        ;PARQUE DEL RETIRO                                                                                   ;0;2013/4657;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
25/05/2013;DE 18:00 A 18:59;SABADO;RETIRO                        ;CALLE DE ESPALTER - CALLE DE RUIZ DE ALARCON                                                        ;0;2013/4633;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
26/05/2013;DE 12:00 A 12:59;DOMINGO;MONCLOA-ARAVACA               ;CALLE DE ARRIAZA - CALLE DE IRUN                                                                    ;0;2013/4669;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
27/05/2013;DE 14:00 A 14:59;LUNES;MONCLOA-ARAVACA               ;CAMINO  PIÑONERO - PASEO DE GARABITAS                                                               ;0;2013/4685;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
27/05/2013;DE 14:00 A 14:59;LUNES;MONCLOA-ARAVACA               ;CAMINO  PIÑONERO - PASEO DE GARABITAS                                                               ;0;2013/4685;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
27/05/2013;DE 20:00 A 20:59;LUNES;CIUDAD LINEAL                 ;AVENIDA DE DAROCA - CALLE DE FRANCISCO LARGO CABALLERO                                              ;0;2013/4749;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
27/05/2013;DE 21:00 A 21:59;LUNES;CARABANCHEL                   ;CALLE DE ANTONIO DE LEYVA - CALLE DE ANTOÑITA JIMENEZ                                               ;0;2013/5065;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
27/05/2013;DE 22:00 A 22:59;LUNES;ARGANZUELA                    ;RONDA DE TOLEDO - PLAZA DEL CAMPILLO DEL MUNDO NUEVO                                                ;0;2013/4703;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;MT                                      ;DE 50 A 54 AÑOS
28/05/2013;DE 15:00 A 15:59;MARTES;MORATALAZ                     ;CALLE DE LUIS DE HOYOS SAINZ - CALLE DE VALDEBERNARDO                                               ;0;2013/4747;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
28/05/2013;DE 17:00 A 17:59;MARTES;CENTRO                        ;CALLE DE VALENCIA - RONDA DE VALENCIA                                                               ;0;2013/4761;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
29/05/2013;DE 19:00 A 19:59;MIERCOLES;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO                                                          ;0;2013/4953;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
29/05/2013;DE 19:00 A 19:59;MIERCOLES;SAN BLAS                      ;AVENIDA DE CANILLEJAS A VICALVARO - AUTOVIA  M-40                                                   ;0;2013/4881;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
30/05/2013;DE 8:00 A 8:59;JUEVES;CENTRO                        ;CALLE DE SAN LEONARDO NUM                                                                           ;12;2013/4844;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
30/05/2013;DE 10:00 A 10:59;JUEVES;SALAMANCA                     ;CALLE DE JORGE JUAN NUM                                                                             ;139;2013/4851;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
30/05/2013;DE 17:00 A 17:59;JUEVES;CIUDAD LINEAL                 ;CALLE DE ARTURO SORIA - CALLE DEL ARZOBISPO COS                                                     ;0;2013/4867;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
30/05/2013;DE 17:00 A 17:59;JUEVES;SALAMANCA                     ;CALLE DE JORGE JUAN - CALLE DE LAGASCA                                                              ;0;2013/4870;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
30/05/2013;DE 18:00 A 18:59;JUEVES;SAN BLAS                      ;CALLE DE MEQUINENZA NUM                                                                             ;10;2013/4880;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
30/05/2013;DE 18:00 A 18:59;JUEVES;SAN BLAS                      ;CALLE DE MEQUINENZA NUM                                                                             ;10;2013/4880;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;IL                                      ;DESCONOCIDA
31/05/2013;DE 8:00 A 8:59;VIERNES;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - CALLE DE CARRANQUE                                                        ;0;2013/4981;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;NO ASIGNADA;DE 40 A 44 AÑOS
31/05/2013;DE 13:00 A 13:59;VIERNES;RETIRO                        ;CALLE DE ALCALA - PLAZA DE CIBELES                                                                  ;0;2013/4887;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;MUJER;IL                                      ;DE 25 A 29 AÑOS
02/06/2013;DE 11:00 A 11:59;DOMINGO;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - AVENIDA DE LA PRINCESA JUANA DE AUSTRIA                                   ;0;2013/5018;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
02/06/2013;DE 14:00 A 14:59;DOMINGO;FUENCARRAL-EL PARDO           ;CARRETERA DE EL PARDO - CARRETERA DE SOMONTES AL PALACIO DE LA REAL QUINTA                          ;0;2013/4918;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
02/06/2013;DE 19:00 A 19:59;DOMINGO;FUENCARRAL-EL PARDO           ;CALLE DE PALAS DE REY - CALLE DE ISABEL COLBRAND                                                    ;0;2013/4952;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/06/2013;DE 19:00 A 19:59;DOMINGO;FUENCARRAL-EL PARDO           ;CALLE DE PALAS DE REY - CALLE DE ISABEL COLBRAND                                                    ;0;2013/4952;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
03/06/2013;DE 6:00 A 6:59;LUNES;RETIRO                        ;GLORIETA DE SEVILLA                                                                                 ;0;2013/4930;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
03/06/2013;DE 19:00 A 19:59;LUNES;MONCLOA-ARAVACA               ;CARRETERA DEL PARQUE DE ATRACCIONES NUM                                                             ;1;2013/4990;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
03/06/2013;DE 19:00 A 19:59;LUNES;SAN BLAS                      ;CALLE DE ALBAIDA NUM                                                                                ;40;2013/4994;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 6 A 9 AÑOS 
04/06/2013;DE 9:00 A 9:59;MARTES;CHAMBERI                      ;CALLE DE DONOSO CORTES - CALLE DE HILARION ESLAVA                                                   ;0;2013/5030;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
04/06/2013;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LA GAVIA - AVENIDA DEL CERRO MILANO                                                      ;0;2013/5040;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/06/2013;DE 21:00 A 21:59;MARTES;CARABANCHEL                   ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;5500;2013/5154;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/06/2013;DE 21:00 A 21:59;MARTES;CARABANCHEL                   ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;5500;2013/5154;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
04/06/2013;DE 21:00 A 21:59;MARTES;USERA                         ;CALLE  GRAN AVENIDA - CALLE DE CAMPOTEJAR                                                           ;0;2013/5083;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/06/2013;DE 23:00 A 23:59;MARTES;LATINA                        ;GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE LA ERMITA DEL SANTO                                       ;0;2013/5008;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 45 A 49 AÑOS
04/06/2013;DE 23:00 A 23:59;MARTES;VILLAVERDE                    ;CALLE DE AMERICIO - CALLE DE NOBELIO                                                                ;0;2013/5005;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 35 A 39 AÑOS
05/06/2013;DE 13:00 A 13:59;MIERCOLES;FUENCARRAL-EL PARDO           ;CALLE DE PALAS DE REY NUM                                                                           ;24;2013/5094;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE MAS DE 74 AÑOS 
05/06/2013;DE 20:00 A 20:59;MIERCOLES;TETUAN                        ;AVENIDA DE ASTURIAS NUM                                                                             ;65;2013/5117;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
