FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
03/01/2012;DE 20:00 A 20:59;MARTES;SALAMANCA                     ;AVENIDA DE LOS TOREROS - CALLE DE ROBERTO DOMINGO                                                   ;0;2012/220;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
04/01/2012;DE 11:00 A 11:59;MIERCOLES;FUENCARRAL-EL PARDO           ;CALLE DE GINZO DE LIMIA NUM                                                                         ;44;2012/116;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
04/01/2012;DE 19:00 A 19:59;MIERCOLES;CHAMARTIN                     ;CALLE DE AGUSTIN DE FOXA - CALLE DEL PADRE FRANCISCO PALAU Y QUER                                   ;0;2012/170;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
07/01/2012;DE 16:00 A 16:59;SABADO;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DE AVILA                                                             ;0;2012/226;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
07/01/2012;DE 17:00 A 17:59;SABADO;CARABANCHEL                   ;CALLE DE ANTONIO LOPEZ NUM                                                                          ;70;2012/365;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
08/01/2012;DE 12:00 A 12:59;DOMINGO;ARGANZUELA                    ;CALLE DEL PUERTO DE LA CRUZ VERDE - CALLE DE PUERTO SERRANO                                         ;0;2012/176;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
08/01/2012;DE 13:00 A 13:59;DOMINGO;VILLA DE VALLECAS;CALLE  REAL DE ARGANDA - CARRETERA DE MEJORADA DEL CAMPO                                            ;0;2012/202;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 65 A 69 AÑOS
09/01/2012;DE 16:00 A 16:59;LUNES;CENTRO                        ;CALLE DE PRIM NUM                                                                                   ;1;2012/245;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
09/01/2012;DE 19:00 A 19:59;LUNES;PUENTE DE VALLECAS            ;CALLE DE MIGUEL DE LA ROCA - CALLE DE CARDEÑOSA                                                     ;0;2012/257;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 15 A 17 AÑOS
09/01/2012;DE 19:00 A 19:59;LUNES;PUENTE DE VALLECAS            ;CALLE DE MIGUEL DE LA ROCA - CALLE DE CARDEÑOSA                                                     ;0;2012/257;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;VIAJERO                                 ;MUJER;HL                                      ;DE 15 A 17 AÑOS
09/01/2012;DE 19:00 A 19:59;LUNES;SAN BLAS                      ;CALLE DE SOFIA - AVENIDA DE CANILLEJAS A VICALVARO                                                  ;0;2012/264;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
09/01/2012;DE 19:00 A 19:59;LUNES;SAN BLAS                      ;CALLE DE SOFIA - AVENIDA DE CANILLEJAS A VICALVARO                                                  ;0;2012/264;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;TESTIGO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
11/01/2012;DE 13:00 A 13:59;MIERCOLES;CARABANCHEL                   ;CALLE DE BELZUNEGUI - CALLE DE CARCASTILLO                                                          ;0;2012/353;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
14/01/2012;DE 13:00 A 13:59;SABADO;MORATALAZ                     ;CALLE DE LA MARROQUINA NUM                                                                          ;6;2012/412;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 15 A 17 AÑOS
20/01/2012;DE 1:00 A 1:59;VIERNES;CENTRO                        ;PASEO DEL PRADO NUM                                                                                 ;2;2012/605;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
20/01/2012;DE 16:00 A 16:59;VIERNES;TETUAN                        ;CALLE DE RIOS ROSAS - PLAZA DE SAN JUAN DE LA CRUZ                                                  ;0;2012/643;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
21/01/2012;DE 14:00 A 14:59;SABADO;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DE PINOS ALTA                                                        ;0;2012/709;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
22/01/2012;DE 18:00 A 18:59;DOMINGO;SAN BLAS                      ;CALLE DEL CASTILLO DE SIMANCAS - CALLE DEL CASTILLO DE UCLES                                        ;0;2012/674;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 65 A 69 AÑOS
25/01/2012;DE 16:00 A 16:59;MIERCOLES;FUENCARRAL-EL PARDO           ;CALLE DE LA ISLA DE TAVIRA - CALLE DE LAS ISLAS CIES                                                ;0;2012/816;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
25/01/2012;DE 19:00 A 19:59;MIERCOLES;TETUAN                        ;CALLE DE PINOS ALTA NUM                                                                             ;11;2012/821;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
27/01/2012;DE 17:00 A 17:59;VIERNES;BARAJAS                       ;CALLE DE LA RIOJA - CALLE DE MANUEL AGUILAR MUÑOZ                                                   ;0;2012/844;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
27/01/2012;DE 18:00 A 18:59;VIERNES;CARABANCHEL                   ;CALLE DEL JACOBEO - CALLE DE SALVADOR ALLENDE                                                       ;0;2012/1092;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
30/01/2012;DE 8:00 A 8:59;LUNES;SALAMANCA                     ;AVENIDA DE AMERICA NUM                                                                              ;8;2012/938;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
30/01/2012;DE 11:00 A 11:59;LUNES;HORTALEZA                     ;AVENIDA DE LOGROÑO - CALLE DE MANUEL AZAÑA                                                          ;          ;2012/909;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
30/01/2012;DE 14:00 A 14:59;LUNES;SAN BLAS                      ;AVENIDA DE HELLIN NUM                                                                               ;4;2012/932;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
30/01/2012;DE 18:00 A 18:59;LUNES;ARGANZUELA                    ;CALLE DE BUSTAMANTE - CALLE DE JUAN MARTIN EL EMPECINADO                                            ;0;2012/1035;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
31/01/2012;DE 12:00 A 12:59;MARTES;LATINA                        ;AVENIDA DEL MANZANARES NUM                                                                          ;2;2012/964;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
01/02/2012;DE 20:00 A 20:59;MIERCOLES;SAN BLAS                      ;CALLE DE ARACNE NUM                                                                                 ;3;2012/1026;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/02/2012;DE 1:00 A 1:59;JUEVES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;42;2012/1011;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
05/02/2012;DE 9:00 A 9:59;DOMINGO;HORTALEZA                     ;CARRETERA A LA ESTACION DE HORTALEZA - CALLE DE SANTA ADELA                                         ;0;2012/1307;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
06/02/2012;DE 14:00 A 14:59;LUNES;ARGANZUELA                    ;CALLE DE TOLEDO NUM                                                                                 ;134;2012/1214;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
06/02/2012;DE 16:00 A 16:59;LUNES;VILLA DE VALLECAS;AVENIDA DEL ENSANCHE DE VALLECAS - AVENIDA DE LA GRAN VIA DEL SURESTE                               ;0;2012/1201;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
06/02/2012;DE 17:00 A 17:59;LUNES;CIUDAD LINEAL                 ;CALLE DE JOSE MARIA PEREDA - AVENIDA DE TRUEBA                                                      ;0;2012/1207;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
09/02/2012;DE 15:00 A 15:59;JUEVES;CARABANCHEL                   ;AVENIDA DE LA PESETA NUM                                                                            ;60;2012/1352;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 15 A 17 AÑOS
10/02/2012;DE 8:00 A 8:59;VIERNES;RETIRO                        ;PASEO DEL PRADO NUM                                                                                 ;1;2012/1299;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
10/02/2012;DE 10:00 A 10:59;VIERNES;CENTRO                        ;CALLE DEL LEON - CALLE DE LAS HUERTAS                                                               ;0;2012/1313;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
11/02/2012;DE 12:00 A 12:59;SABADO;HORTALEZA                     ;AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                 ;25;2012/1386;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
12/02/2012;DE 12:00 A 12:59;DOMINGO;CENTRO                        ;CALLE DE SEGOVIA NUM                                                                                ;1;2012/1381;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
12/02/2012;DE 15:00 A 15:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE NAVALUENGA                                             ;0;2012/1422;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
16/02/2012;DE 7:00 A 7:59;JUEVES;ARGANZUELA                    ;PASEO DE LAS DELICIAS - CALLE DE PALOS DE LA FRONTERA                                               ;0;2012/1490;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
19/02/2012;DE 11:00 A 11:59;DOMINGO;PUENTE DE VALLECAS            ;CALLE DEL PUERTO DE BALBARAN - AVENIDA DE BUENOS AIRES                                              ;0;2012/1594;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 45 A 49 AÑOS
20/02/2012;DE 9:00 A 9:59;LUNES;CHAMARTIN                     ;CALLE DE VITRUVIO NUM                                                                               ;15;2012/1645;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
22/02/2012;DE 13:00 A 13:59;MIERCOLES;VILLA DE VALLECAS;CALLE DEL ALTO DE LA SARTENILLA - AVENIDA DEL MAYORAZGO                                             ;0;2012/1757;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
22/02/2012;DE 19:00 A 19:59;MIERCOLES;SAN BLAS                      ;CALLE DE SOFIA NUM                                                                                  ;145;2012/1746;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
22/02/2012;DE 20:00 A 20:59;MIERCOLES;HORTALEZA                     ;CARRETERA A LA ESTACION DE HORTALEZA - CALLE DE ARIADNA                                             ;0;2012/1756;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
24/02/2012;DE 17:00 A 17:59;VIERNES;VILLA DE VALLECAS;CALLE  REAL DE ARGANDA - CARRETERA DE VICALVARO A VALLECAS                                          ;0;2012/1844;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
24/02/2012;DE 18:00 A 18:59;VIERNES;CIUDAD LINEAL                 ;AVENIDA DEL MARQUES DE CORBERA NUM                                                                  ;28;2012/1867;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;NO ASIGNADA;DE 30 A 34 ANOS
25/02/2012;DE 9:00 A 9:59;SABADO;CARABANCHEL                   ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;5600;2012/1817;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
25/02/2012;DE 15:00 A 15:59;SABADO;ARGANZUELA                    ;PASEO DE LAS DELICIAS NUM                                                                           ;92;2012/1823;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
25/02/2012;DE 20:00 A 20:59;SABADO;FUENCARRAL-EL PARDO           ;CALLE DE LOS MONASTERIOS DE SUSO Y YUSO - CALLE DEL MONASTERIO DE BATUECAS                          ;0;2012/1841;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
27/02/2012;DE 13:00 A 13:59;LUNES;CENTRO                        ;CALLE DE BRAVO MURILLO - GLORIETA DE QUEVEDO                                                        ;0;2012/1932;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
27/02/2012;DE 16:00 A 16:59;LUNES;LATINA                        ;CALLE DE MARIA DEL CARMEN - CALLE DE SEPULVEDA                                                      ;0;2012/1915;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 55 A 59 AÑOS
28/02/2012;DE 9:00 A 9:59;MARTES;MONCLOA-ARAVACA               ;AVENIDA  COMPLUTENSE - CALLE DE JOSE ANTONIO NOVAIS                                                 ;0;2012/1899;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
28/02/2012;DE 14:00 A 14:59;MARTES;SAN BLAS                      ;CALLE DE ESTOCOLMO - CALLE DE SOFIA                                                                 ;0;2012/1940;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
28/02/2012;DE 17:00 A 17:59;MARTES;CENTRO                        ;CALLE DE ALCALA - CALLE DE ALFONSO XI                                                               ;0;2012/1934;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
28/02/2012;DE 18:00 A 18:59;MARTES;CHAMARTIN                     ;CALLE DE LOPEZ DE HOYOS - CALLE DE VINAROZ                                                          ;0;2012/1950;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
29/02/2012;DE 19:00 A 19:59;MIERCOLES;SAN BLAS                      ;CALLE DE POBLADURA DEL VALLE NUM                                                                    ;5;2012/1958;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE MAS DE 74 AÑOS 
01/03/2012;DE 19:00 A 19:59;JUEVES;CENTRO                        ;PLAZA DE ESPAÑA NUM                                                                                 ;1;2012/1996;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
02/03/2012;DE 14:00 A 14:59;VIERNES;SAN BLAS                      ;CALLE DE JULIAN CAMARILLO NUM                                                                       ;33;2012/2103;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
04/03/2012;DE 10:00 A 10:59;DOMINGO;MORATALAZ                     ;CALLE DEL ARROYO FONTARRON NUM                                                                      ;335;2012/2065;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
04/03/2012;DE 18:00 A 18:59;DOMINGO;CENTRO                        ;CALLE DEL RIO - CALLE DE LEGANITOS                                                                  ;0;2012/2136;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
07/03/2012;DE 20:00 A 20:59;MIERCOLES;FUENCARRAL-EL PARDO           ;CALLE DEL DOCTOR RAMON CASTROVIEJO - CAMINO DE GANAPANES                                            ;0;2012/2198;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 15 A 17 AÑOS
08/03/2012;DE 11:00 A 11:59;JUEVES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;16;2012/2341;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
09/03/2012;DE 15:00 A 15:59;VIERNES;CARABANCHEL                   ;CALLE DE LA GUITARRA - CALLE DE JOAQUIN TURINA                                                      ;0;2012/2264;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
09/03/2012;DE 19:00 A 19:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DEL MIRADOR DE LA REINA NUM                                                                   ;1;2012/2294;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
10/03/2012;DE 20:00 A 20:59;SABADO;CARABANCHEL                   ;CALLE DEL GENERAL RICARDOS - CALLE DE LA OCA                                                        ;0;2012/2475;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
11/03/2012;DE 14:00 A 14:59;DOMINGO;CENTRO                        ;RONDA DE VALENCIA - CALLE DEL MESON DE PAREDES                                                      ;0;2012/2331;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
11/03/2012;DE 21:00 A 21:59;DOMINGO;USERA                         ;CALLE DE LA ESTAFETA - CALLE DE SAN MAXIMO                                                          ;0;2012/2347;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 15 A 17 AÑOS
13/03/2012;DE 16:00 A 16:59;MARTES;USERA                         ;CALLE DE LA EXPROPIACION NUM                                                                        ;10;2012/2441;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
15/03/2012;DE 11:00 A 11:59;JUEVES;CARABANCHEL                   ;CALLE DEL PINAR DE SAN JOSE NUM                                                                     ;11;2012/2508;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
15/03/2012;DE 13:00 A 13:59;JUEVES;LATINA                        ;AVENIDA DEL MANZANARES NUM                                                                          ;2;2012/2504;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
15/03/2012;DE 13:00 A 13:59;JUEVES;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DE AVILA                                                             ;0;2012/2516;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
15/03/2012;DE 20:00 A 20:59;JUEVES;CHAMBERI                      ;CALLE DEL MONTE ESQUINZA - CALLE DE FERNANDO EL SANTO                                               ;0;2012/2542;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
18/03/2012;DE 4:00 A 4:59;DOMINGO;CENTRO                        ;CALLE DE TOLEDO NUM                                                                                 ;34;2012/2583;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
18/03/2012;DE 12:00 A 12:59;DOMINGO;CARABANCHEL                   ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;5200;2012/2570;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;MUJER;IL                                      ;DE 25 A 29 AÑOS
19/03/2012;DE 10:00 A 10:59;LUNES;VICALVARO                     ;CALLE DE LADERA DE LOS ALMENDROS NUM                                                                ;2;2012/2574;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
