FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
04/02/2015;DE 7:00 A 7:59;MIERCOLES;MONCLOA-ARAVACA               ;AVENIDA DE FUENTELARREYNA - CALLE DE ARROYOFRESNO                                                   ;0;2015/1071;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
04/02/2015;DE 15:00 A 15:59;MIERCOLES;CARABANCHEL                   ;AVENIDA DE OPORTO - TRAVESIA DE ANTONIA LANCHA                                                      ;0;2015/1097;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
06/02/2015;DE 1:00 A 1:59;VIERNES;SALAMANCA                     ;CALLE DE ALCALA NUM                                                                                 ;81;2015/1104;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
06/02/2015;DE 13:00 A 13:59;VIERNES;CHAMARTIN                     ;ESTACION DE CHAMARTIN                                                                               ;0;2015/1175;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
07/02/2015;DE 2:00 A 2:59;SABADO;CENTRO                        ;CALLE DE TOLEDO NUM                                                                                 ;86;2015/1213;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
08/02/2015;DE 13:00 A 13:59;DOMINGO;PUENTE DE VALLECAS            ;CALLE DE BENJAMIN PALENCIA NUM                                                                      ;46;2015/1318;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
11/02/2015;DE 9:00 A 9:59;MIERCOLES;SALAMANCA                     ;CALLE DE GOYA - PLAZA DE COLON                                                                      ;0;2015/1352;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
11/02/2015;DE 11:00 A 11:59;MIERCOLES;SALAMANCA                     ;CALLE DE FRANCISCO SILVELA NUM                                                                      ;7;2015/1357;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
11/02/2015;DE 21:00 A 21:59;MIERCOLES;ARGANZUELA                    ;CALLE DE EMBAJADORES NUM                                                                            ;78;2015/1302;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
12/02/2015;DE 20:00 A 20:59;JUEVES;ARGANZUELA                    ;CALLE DE RAFAEL DE RIEGO NUM                                                                        ;21;2015/1326;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 10 A 14 AÑOS
13/02/2015;DE 12:00 A 12:59;VIERNES;VILLAVERDE                    ;CALLE DE LA ACEBEDA NUM                                                                             ;59;2015/1333;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 50 A 54 AÑOS
14/02/2015;DE 11:00 A 11:59;SABADO;PUENTE DE VALLECAS            ;CALLE DE MARTINEZ DE LA RIVA NUM                                                                    ;76;2015/1358;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
15/02/2015;DE 13:00 A 13:59;DOMINGO;VILLA DE VALLECAS             ;CALLE DEL BARRANCO DEL NOVILLO NUM                                                                  ;14;2015/1411;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
17/02/2015;DE 14:00 A 14:59;MARTES;VICALVARO                     ;CALLE DE CASALARREINA NUM                                                                           ;31;2015/1515;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
17/02/2015;DE 17:00 A 17:59;MARTES;USERA                         ;CALLE DEL CRISTO DE LA VICTORIA NUM                                                                 ;86;2015/1575;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
18/02/2015;DE 7:00 A 7:59;MIERCOLES;SALAMANCA                     ;CALLE DE SERRANO - CALLE DEL GENERAL ORAA                                                           ;0;2015/1482;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
19/02/2015;DE 11:00 A 11:59;JUEVES;RETIRO                        ;AVENIDA DE MENENDEZ PELAYO NUM                                                                      ;43;2015/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
19/02/2015;DE 17:00 A 17:59;JUEVES;CENTRO                        ;CALLE DE LA MONTERA - PLAZA DE LA PUERTA DEL SOL                                                    ;0;2015/1557;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
20/02/2015;DE 14:00 A 14:59;VIERNES;SALAMANCA                     ;CALLE DE SERRANO NUM                                                                                ;2;2015/1673;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
21/02/2015;DE 9:00 A 9:59;SABADO;ARGANZUELA                    ;PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                              ;5700;2015/1687;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
22/02/2015;DE 13:00 A 13:59;DOMINGO;FUENCARRAL-EL PARDO           ;CALLE DE BENETUSER - CALLE DEL MONASTERIO DE EL PAULAR                                              ;0;2015/1626;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 25 A 29 AÑOS
22/02/2015;DE 13:00 A 13:59;DOMINGO;FUENCARRAL-EL PARDO           ;CARRETERA DE COLMENAR VIEJO - CARRETERA DE FUENCARRAL A ALCOBENDAS                                  ;0;2015/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
22/02/2015;DE 14:00 A 14:59;DOMINGO;CHAMARTIN                     ;CALLE DE MATEO INURRIA NUM                                                                          ;33;2015/1627;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
22/02/2015;DE 14:00 A 14:59;DOMINGO;VILLA DE VALLECAS             ;AVENIDA DE LA DEMOCRACIA NUM                                                                        ;2;2015/1654;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
23/02/2015;DE 8:00 A 8:59;LUNES;CENTRO                        ;CALLE DEL CONDE DUQUE NUM                                                                           ;38;2015/1663;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
23/02/2015;DE 17:00 A 17:59;LUNES;SALAMANCA                     ;GLORIETA DE JAIME CAMPMANY                                                                          ;0;2015/1725;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
23/02/2015;DE 20:00 A 20:59;LUNES;CARABANCHEL                   ;CALLE DE JOAQUIN TURINA - CALLE DEL JACOBEO                                                         ;0;2015/1705;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
23/02/2015;DE 20:00 A 20:59;LUNES;FUENCARRAL-EL PARDO           ;AVENIDA DEL VENTISQUERO DE LA CONDESA - CALLE DE LA COSTA BRAVA                                     ;0;2015/1698;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
26/02/2015;DE 7:00 A 7:59;JUEVES;CENTRO                        ;CALLE DE ATOCHA NUM                                                                                 ;114;2015/1813;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE MAS DE 74 AÑOS 
26/02/2015;DE 14:00 A 14:59;JUEVES;CHAMARTIN                     ;CALLE DEL PADRE FRANCISCO PALAU Y QUER - PASEO DE LA CASTELLANA                                     ;0;2015/1779;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
26/02/2015;DE 14:00 A 14:59;JUEVES;MONCLOA-ARAVACA               ;CALLE DE ANTONIO MACHADO NUM                                                                        ;20;2015/1801;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
26/02/2015;DE 15:00 A 15:59;JUEVES;FUENCARRAL-EL PARDO           ;CALLE DE ARROYOFRESNO NUM                                                                           ;22;2015/1821;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA CICLOMOTOR                        ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 65 A 69 AÑOS
26/02/2015;DE 17:00 A 17:59;JUEVES;CARABANCHEL                   ;AVENIDA DEL MANZANARES NUM                                                                          ;70;2015/1850;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
27/02/2015;DE 10:00 A 10:59;VIERNES;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE LLODIO                                                 ;0;2015/1810;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 50 A 54 AÑOS
27/02/2015;DE 11:00 A 11:59;VIERNES;MONCLOA-ARAVACA               ;PASEO DE MARIA TERESA NUM                                                                           ;1;2015/1840;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE MAS DE 74 AÑOS 
