X,Y,OBJECTID,ID_EVENTO,TITULO,PRECIO,GRATUITO,LARGA_DURA,DIAS_SEMAN,DIAS_EXCLU,FECHA,HORA,DESCRIPCIO,CONTENT_UR,TITULO_ACT,URL_ACTIVI,URL_INSTAL,NOMBRE_INS,COORDENADA,COORDENA_1,LATITUD,LONGITUD,TIPO,Fecha1,Fecha2
-3.710967320185603,40.381099295096419,1,7638138,14ª Exposición Ropero Solidario de Usera, ,1,1,"L,M,X,J,V,S,D", ,14-10-2014,0:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f8a3b2146e78410VgnVCM1000000b205a0aRCRD,Actividades culturales. Centro Cultural Usera. Octubre de 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5e6eae405e78410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Usera 1,439760,4470507,40381095839000000,-3710973351110000,/contenido/actividades/Exposiciones,2014-10-14 00:00:00.0,2014-10-17 23:59:00.0
-3.698776928912082,40.425858682831972,2,7662340,Actividad infantil. Cuentacuentos Tembloríficos, ,1,0,"L,M,X,J,V,S,D", ,02-11-2014,0:00,Horario: 12 y 13 horas.,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f40d2b2e900d8410VgnVCM1000000b205a0aRCRD,Actividad infantil. Cuentacuentos Tembloríficos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd9b2b2e900d8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=706cef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo del Romanticismo,440834,4475467,4042585510300000,-36987835426000000,/contenido/actividades/ActividadesInfantiles,2014-11-02 00:00:00.0,2014-11-02 23:59:00.0
-3.621275875781009,40.399831517710425,3,7654370,Actividad infantil. Ulises de James Joyce. Compañía Infima Arts, ,0,0,"L,M,X,J,V,S,D", ,18-10-2014,12:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c4d6ee6d650c8410VgnVCM1000000b205a0aRCRD,Actividad infantil. Ulises de James Joyce. Compañía Infima Arts,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45c9ee6d650c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo (Vicálvaro),447388,4472529,4039982891410000,-3621281890570000,/contenido/actividades/ActividadesInfantiles,2014-10-18 00:00:00.0,2014-10-18 23:59:00.0
-3.69083760866863,40.422996389871571,4,7578252,Actividad para familas. 3 ventanas a una historia, ,1,0,"L,M,X,J,V,S,D", ,18-10-2014,11:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1992d5cbfc937410VgnVCM2000000c205a0aRCRD,Actividad para familas. Tres ventanas a una historia. Biblioteca Nacional de España,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68b8d5cbfc937410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b8d995a8bf5d010VgnVCM2000000c205a0aRCRD,Biblioteca Nacional de España,441505,4475144,4042299290050000,-3690844141740000,/contenido/actividades/ActividadesInfantiles,2014-10-18 00:00:00.0,2014-10-18 23:59:00.0
-3.679586641110575,40.416612448905425,5,7578161,Actividad para niños. Cuentos infantiles, ,1,0,"L,M,X,J,V,S,D", ,18-10-2014,12:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fe67251fb937410VgnVCM2000000c205a0aRCRD,Cuentos infantiles. Biblioteca Pública Eugenio Trías,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91727251fb937410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro,442454,4474428,404166091081000,-36795930368000000,/contenido/actividades/CuentacuentosTiteresMarionetas,2014-10-18 00:00:00.0,2014-10-18 23:59:00.0
-3.606169930997453,40.38285719450397,6,7664529,Actividad para niños. Fosforita y su abuelo Margarito, ,0,0,"L,M,X,J,V,S,D", ,31-10-2014,18:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d7b538f9f0d8410VgnVCM2000000c205a0aRCRD,Actividad para niños. Fosforita y su abuelo Margarito,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6c8538f9f0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Zazuar (Villa de Vallecas),448657,4470636,40382854849000000,-3606175726630000,/contenido/actividades/ObrasTeatro,2014-10-31 00:00:00.0,2014-10-31 23:59:00.0
-3.717144930594031,40.391538820560186,7,7672061,Actividad para niños. Rock-roll kids (Carabanchel), ,1,0,"L,M,X,J,V,S,D", ,19-10-2014,12:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc2c055be4ae8410VgnVCM1000000b205a0aRCRD,Actividad para niños. Rock-roll kids (Carabanchel),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fea506cc14ae8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando Lázaro Carreter (Carabanchel),439245,4471670,40391436091100000,-37171618764700000,/contenido/actividades/ActividadesInfantiles,2014-10-19 00:00:00.0,2014-10-19 23:59:00.0
-3.572746244043856,40.446811769547594,8,7649357,Actividades infantiles en el Centro Cultural José Luis López Vázquez. Cuentacuentos. Duende Brinco y el libro de los cuentos. Asociación Educativa Alere, ,0,0,"L,M,X,J,V,S,D", ,26-10-2014,12:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=36a8dd08896a8410VgnVCM2000000c205a0aRCRD,Actividades infantiles en el Centro Cultural José Luis López Vázquez. Cuentacuentos. Duende Brinco y el libro de los cuentos. Asociación Educativa Alere,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f633f9486a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),451540,4477716,4044680952520000,-3572752879110000,/contenido/actividades/ActividadesInfantiles,2014-10-26 00:00:00.0,2014-10-26 23:59:00.0
-3.658033351358029,40.452241660224502,9,7672478,Actividades infantiles. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Escondite /Amagatall, ,1,0,"L,M,X,J,V,S,D", ,28-11-2014,18:00,Compañía: La Coja Dansa Público: Infantil y familiar Sinopsis: Narra la aventura de unos padres que persiguen a su hija cuando ésta sale volando agarrada a un globo.,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8bf2e2df57ae8410VgnVCM2000000c205a0aRCRD,Actividades infantiles. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Escondite /Amagatall,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0a6ab1386ae8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,4045225632100000,-36580521091900000,/contenido/actividades/ActividadesInfantiles,2014-11-28 00:00:00.0,2014-11-28 23:59:00.0
-3.654425938606153,40.460892764189794,10,7684071,Actividades para niños. Centro Cultural Carril del Conde (Hortaleza). Noviembre 2014, ,1,0,"L,M,X,J,V,S,D", ,02-11-2014,18:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7e9a2206c219410VgnVCM1000000b205a0aRCRD,Actividades para niños. Centro Cultural Carril del Conde (Hortaleza). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c799cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Carril del Conde (Hortaleza),444625,4479327,4046088946850000,-3654432812840000,/contenido/actividades/CuentacuentosTiteresMarionetas,2014-11-02 00:00:00.0,2014-11-02 23:59:00.0
-3.608621735604572,40.40528612715309,11,7654668,Actividades. Actuación del Coro Rociero 'Oro Viejo', ,0,0,"L,M,X,J,V,S,D", ,24-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ad97acec80c8410VgnVCM1000000b205a0aRCRD,Actividades. Programación del Centro El Madroño. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c55aab080c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madroño (Vicálvaro),448466,4473127,40405283650700000,-36086278232900000, ,2014-10-24 00:00:00.0,2014-10-24 23:59:00.0
-3.608621735604572,40.40528612715309,12,7654679,Actividades. Actuación del Grupo de Baile 'Aire Nuevo' de Vicálvaro, ,0,0,"L,M,X,J,V,S,D", ,25-10-2014,18:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfb97acec80c8410VgnVCM1000000b205a0aRCRD,Actividades. Programación del Centro El Madroño. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c55aab080c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madroño (Vicálvaro),448466,4473127,40405283650700000,-36086278232900000, ,2014-10-25 00:00:00.0,2014-10-25 23:59:00.0
-3.621275875781009,40.399831517710425,13,7654166,Actividades. Actuación del Grupo de Folklore Extremeño Aires de la Serena, ,0,0,"L,M,X,J,V,S,D", ,24-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=032944ba130c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Valdebernardo (Vicálvaro). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64f5dc5bed1b8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo (Vicálvaro),447388,4472529,4039982891410000,-3621281890570000, ,2014-10-24 00:00:00.0,2014-10-24 23:59:00.0
-3.637340450201577,40.43642033622956,14,7673268,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Actividades infantiles: La casa del abuelo, ,1,0,"L,M,X,J,V,S,D", ,29-11-2014,18:00," Compañía : La Rous Teatro  Público : Infantil y familiar  Sinopsis : El abuelo vive en su rutina. Un día, sus piernas deciden dejar de caminar, y poco a poco se va apagando. Cuando el abuelo se marcha para siempre, lo que quedan construyen una casa",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9022ebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Actividades infantiles: Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96fdebfbe9ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/ActividadesInfantiles,2014-11-29 00:00:00.0,2014-11-29 23:59:00.0
-3.637340450201577,40.43642033622956,15,7673265,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Actividades infantiles: Los náufragos y la isla perdida, ,1,0,"L,M,X,J,V,S,D", ,08-11-2014,18:00," Compañía : Le Petit Comedian  Público : Infantil y familiar  Sinopsis : Tristán y Jean Baptiste, dos exploradores camino de las tierras vírgenes de África, se despiertan en mitad del océano, en una balsa hecha con los restos del navío en el que",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce70ebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Actividades infantiles: Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96fdebfbe9ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/ActividadesInfantiles,2014-11-08 00:00:00.0,2014-11-08 23:59:00.0
-3.637340450201577,40.43642033622956,16,7673097,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014. Cine: Vivir es fácil con los ojos cerrados, ,1,0,"L,M,X,J,V,S,D", ,28-11-2014,19:00,Director: David Trueba Público: Para todos los públicos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4aaeac4b87ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/Peliculas,2014-11-28 00:00:00.0,2014-11-28 23:59:00.0
-3.637340450201577,40.43642033622956,17,7673230,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014. Exposición Segunda vida, ,1,1,"L,M,X,J,V,S,D", ,01-11-2014,0:00,FRANCISCO SANTAMARÍA OLVEIRA Modalidad: Manualidades con materiales desechables,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=87abebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/Exposiciones,2014-11-01 00:00:00.0,2014-11-29 23:59:00.0
-3.637340450201577,40.43642033622956,18,7673101,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014. Gigantes del clasicismo, ,1,0,"L,M,X,J,V,S,D", ,21-11-2014,19:00,Intérpretes: Cuarteto de cuerda del Mar Negro,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9930ac4b87ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/Conciertos,2014-11-21 00:00:00.0,2014-11-21 23:59:00.0
-3.637340450201577,40.43642033622956,19,7673163,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014. Pizza Barbacoa, ,1,0,"L,M,X,J,V,S,D", ,15-11-2014,19:00,Compañía: Quemados Público: Todos los públicos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3b18139009ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/ObrasTeatro,2014-11-15 00:00:00.0,2014-11-15 23:59:00.0
-3.637340450201577,40.43642033622956,20,7673138,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014. Teatro: Reinas sin corona, ,1,0,"L,M,X,J,V,S,D", ,07-11-2014,19:00,Compañía: La Providencia Producciones Público: Adultos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7df1ac4b87ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Príncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),446054,4476600,4043641736290000,-3637346971300000,/contenido/actividades/Conciertos,2014-11-07 00:00:00.0,2014-11-07 23:59:00.0
-3.658033351358029,40.452241660224502,21,7671928,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Cine: La herida, ,1,0,"L,M,X,J,V,S,D", ,29-11-2014,19:00,Director: Fernando Franco Público: No recomendada para menores de 16 años,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3fb6dd57d2ae8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df681555af9e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,4045225632100000,-36580521091900000,/contenido/actividades/Peliculas,2014-11-29 00:00:00.0,2014-11-29 23:59:00.0
-3.658033351358029,40.452241660224502,22,7671947,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Danza Flá: su vida en la danza, ,1,0,"L,M,X,J,V,S,D", ,22-11-2014,19:00,Compañía: Colectivo LaPosible Público: Todos los públicos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40198c9464ae8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df681555af9e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,4045225632100000,-36580521091900000,/contenido/actividades/DanzaBallet,2014-11-22 00:00:00.0,2014-11-22 23:59:00.0
-3.658033351358029,40.452241660224502,23,7672412,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Exposición: Fernando Jiménez García, ,1,1,"L,M,X,J,V,S,D", ,07-11-2014,0:00,Obras en acuarela y técnicas mixtas,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a463ae46ae8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df681555af9e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,4045225632100000,-36580521091900000,/contenido/actividades/Exposiciones,2014-11-07 00:00:00.0,2014-11-22 23:59:00.0
-3.658033351358029,40.452241660224502,24,7672387,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Teatro Vagos y maleantes, ,1,0,"L,M,X,J,V,S,D", ,14-11-2014,19:00,Compañía: Sudhum Teatro Público: Adultos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf6163ae46ae8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df681555af9e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,4045225632100000,-36580521091900000,/contenido/actividades/Conciertos,2014-11-14 00:00:00.0,2014-11-14 23:59:00.0
